# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "8" "-p" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_6049	NC_001148.4	287514	289034	-	1521	292	336	263	258	305	359
gene_6050	NC_001148.4	289669	291051	-	1383	230	339	272	212	272	325
gene_6051	NC_001148.4	291366	292427	-	1062	130	186	120	165	164	273
gene_6052	NC_001148.4	292817	296647	-	3831	650	929	650	448	696	788
gene_6053	NC_001148.4	297553	298050	+	498	1041	1262	918	2782	3555	4115
gene_6054	NC_001148.4	298571	299503	-	933	105	155	110	769	726	917
gene_6055	NC_001148.4	299888	301228	-	1341	145	188	143	163	182	243
gene_6056	NC_001148.4	301716	302618	+	903	236	278	170	130	184	239
gene_6057	NC_001148.4	303121	304014	+	894	11479	15728	12558	3149	3826	4755
gene_6058	NC_001148.4	304387	305058	+	672	2	1	0	2	7	24
gene_6059	NC_001148.4;NC_001148.4	305298;305412	305306;306137	+;+	735	510	680	491	315	422	473
gene_6060	NC_001148.4	306533	308221	-	1689	328	397	333	201	236	302
gene_6061	NC_001148.4	308828	309604	-	777	490	590	471	562	528	799
gene_6062	NC_001148.4	310210	312900	+	2691	986	1447	1176	385	439	606
gene_6063	NC_001148.4	313388	316486	+	3099	614	977	664	493	618	757
gene_6064	NC_001148.4	316755	317516	+	762	87	85	73	66	69	93
gene_6065	NC_001148.4	317641	318945	-	1305	110	132	94	407	544	716
gene_6066	NC_001148.4	319226	320767	-	1542	222	295	230	120	169	204
gene_6067	NC_001148.4	320962	321630	-	669	2	2	3	2	2	1
gene_6068	NC_001148.4	322071	323744	+	1674	157	217	137	132	220	231
gene_6069	NC_001148.4	324024	324287	-	264	17	22	12	59	90	135
gene_6070	NC_001148.4	324411	326264	-	1854	47	76	63	246	380	449
gene_6071	NC_001148.4	326628	327662	+	1035	745	1044	693	582	721	902
gene_6072	NC_001148.4	327864	328730	-	867	1199	1659	1240	921	1164	1645
gene_6073	NC_001148.4	329606	331699	+	2094	421	572	399	361	456	511
gene_6074	NC_001148.4	332100	335486	-	3387	485	684	523	260	306	303
gene_6075	NC_001148.4	335953	337143	-	1191	70	83	68	420	592	696
gene_6076	NC_001148.4	337436	338620	-	1185	555	744	546	302	386	465
gene_6077	NC_001148.4	338848	338919	-	72	1	0	0	3	1	7
gene_6078	NC_001148.4	339944	340945	+	1002	259	225	124	169	204	247
gene_6079	NC_001148.4	341068	344739	-	3672	263	368	244	376	410	474
gene_6080	NC_001148.4;NC_001148.4	345264;345597	345444;347389	-;-	1974	114	135	83	315	416	532
gene_6081	NC_001148.4	348446	348952	+	507	79	103	76	46	67	82
gene_6082	NC_001148.4	349119	349865	+	747	157	194	170	250	269	376
gene_6083	NC_001148.4	350194	352275	-	2082	4891	7271	5442	4462	6468	7850
gene_6084	NC_001148.4	352863	355412	-	2550	1088	1506	1103	618	755	888
gene_6085	NC_001148.4	355700	357676	+	1977	338	442	320	230	281	386
gene_6086	NC_001148.4	358000	359406	-	1407	219	338	243	139	142	164
gene_6087	NC_001148.4	360209	361579	+	1371	371	503	380	255	279	374
gene_6088	NC_001148.4	361872	363362	+	1491	202	218	174	234	286	391
gene_6089	NC_001148.4	363520	364068	-	549	142	156	99	217	223	295
gene_6090	NC_001148.4	364386	364727	-	342	251	335	247	293	356	447
gene_6091	NC_001148.4	364952	366430	+	1479	343	386	304	208	274	405
gene_6092	NC_001148.4	366529	366735	-	207	71	99	72	45	57	74
gene_6093	NC_001148.4	366927	368018	+	1092	149	222	119	153	217	281
gene_6094	NC_001148.4	368071	369441	-	1371	1726	1574	1150	121	157	215
gene_6095	NC_001148.4	369839	370663	-	825	546	654	502	343	369	497
gene_6096	NC_001148.4	370978	372921	+	1944	1978	2643	1994	810	964	1424
gene_6097	NC_001148.4	373793	375169	+	1377	266	310	231	1275	1537	1729
gene_6098	NC_001148.4	375502	376953	+	1452	943	1303	982	637	785	962
gene_6099	NC_001148.4;NC_001148.4	377291;378390	377995;378395	-;-	711	8487	12014	8240	2013	2458	3543
gene_6100	NC_001148.4	379120	381150	-	2031	263	290	172	234	286	365
gene_6101	NC_001148.4	381965	382993	+	1029	145	102	68	127	111	160
gene_6102	NC_001148.4	383455	384408	+	954	442	500	322	308	444	538
gene_6103	NC_001148.4	384773	386446	-	1674	603	842	657	315	355	520
gene_6104	NC_001148.4	387067	393654	+	6588	980	1241	971	488	613	709
gene_6105	NC_001148.4	394038	396572	+	2535	435	682	441	445	585	724
gene_6106	NC_001148.4	396702	398105	-	1404	194	228	189	166	191	241
gene_6107	NC_001148.4	398480	404083	-	5604	669	947	683	330	415	544
gene_6108	NC_001148.4;NC_001148.4	404950;405458	404956;406044	+;+	594	2027	2804	1895	1130	1270	1633
gene_6109	NC_001148.4	406172	406498	-	327	32	53	27	13	22	18
gene_6110	NC_001148.4;NC_001148.4	406636;407068	406646;407539	+;+	483	5133	6822	5148	1311	1630	2227
gene_6111	NC_001148.4	408010	408744	-	735	2183	2733	1770	2736	3184	4190
gene_6112	NC_001148.4	409368	410090	-	723	72	94	71	46	70	81
gene_6113	NC_001148.4	410443	411285	+	843	121	145	101	64	101	114
gene_6114	NC_001148.4;NC_001148.4	412254;413013	412261;415362	+;+	2358	742	1047	696	312	413	529
gene_6115	NC_001148.4	415763	418027	+	2265	339	453	333	299	330	449
gene_6116	NC_001148.4	418512	420011	+	1500	201	233	165	144	149	196
gene_6117	NC_001148.4	420048	420518	-	471	85	96	63	93	80	130
gene_6118	NC_001148.4	420948	422786	+	1839	245	283	215	267	305	389
gene_6119	NC_001148.4	422885	423892	-	1008	98	109	85	80	78	125
gene_6120	NC_001148.4	424215	425096	-	882	40	69	38	17	31	34
gene_6121	NC_001148.4	425251	425847	-	597	80	78	55	47	39	50
gene_6122	NC_001148.4	426233	427672	+	1440	271	360	284	189	206	251
gene_6123	NC_001148.4	427927	428655	+	729	119	172	105	100	138	176
gene_6124	NC_001148.4	428711	429616	-	906	209	270	198	179	204	248
gene_6125	NC_001148.4	429939	431369	+	1431	1133	1558	1102	631	721	906
gene_6126	NC_001148.4	431895	432299	+	405	8	3	4	2	4	5
gene_6127	NC_001148.4	432588	434090	+	1503	7398	10333	7780	8128	8966	12347
gene_6128	NC_001148.4	434523	435764	+	1242	74	80	53	126	156	226
gene_6129	NC_001148.4	435893	435964	-	72	2	3	3	1	4	3
gene_6130	NC_001148.4	437333	442742	-	5410	0	6	6	6	9	11
gene_6131	NC_001148.4	444579	445031	+	453	479	495	381	348	424	541
gene_6132	NC_001148.4	445842	450377	-	4536	967	1306	870	989	2478	3398
gene_6133	NC_001148.4	451909	453057	-	1149	693	686	462	783	936	1166
gene_6134	NC_001148.4	453430	453735	-	306	58	74	59	61	58	91
gene_6135	NC_001148.4	453992	454990	-	999	299	289	214	292	254	359
gene_6136	NC_001148.4	455759	456664	+	906	50	37	28	702	899	999
gene_6137	NC_001148.4	457118	458458	-	1341	872	1151	757	483	557	813
gene_6138	NC_001148.4	458799	459678	+	880	144	202	119	141	134	205
gene_6139	NC_001148.4	459963	460559	+	597	137	170	133	137	181	281
gene_6140	NC_001148.4	460779	461966	-	1188	1388	1935	1294	657	754	964
gene_6141	NC_001148.4	462481	463839	-	1359	582	748	532	360	348	459
gene_6142	NC_001148.4	464401	465648	+	1248	1176	1600	1186	1373	1695	2140
gene_6143	NC_001148.4	465962	466261	+	300	114	139	113	99	94	114
gene_6144	NC_001148.4	466644	466943	-	300	80	70	56	47	64	82
gene_6145	NC_001148.4	467260	469656	+	2397	298	446	300	214	280	380
gene_6146	NC_001148.4	469939	471996	+	2058	1237	1707	1353	449	612	899
gene_6147	NC_001148.4	473040	474707	-	1668	221	289	186	138	178	240
gene_6148	NC_001148.4	475118	475741	-	624	55	62	53	29	37	44
gene_6149	NC_001148.4	475993	479001	-	3009	342	424	327	179	215	252
gene_6150	NC_001148.4	479225	480175	+	951	138	166	110	136	160	170
gene_6151	NC_001148.4	480182	480373	+	192	3	5	2	3	5	4
gene_6152	NC_001148.4	480535	481068	+	534	101	121	85	64	81	92
gene_6153	NC_001148.4	481428	481901	-	474	2423	3152	2401	1145	1358	1751
gene_6154	NC_001148.4	482843	485686	+	2844	122	163	119	1786	3042	3519
gene_6155	NC_001148.4	486712	487209	+	498	113	174	98	84	94	111
gene_6156	NC_001148.4	487362	488207	-	846	8	3	1	19	29	36
gene_6157	NC_001148.4	488887	491364	-	2478	952	1203	914	423	491	597
gene_6158	NC_001148.4;NC_001148.4	492018;493021	492918;493037	-;-	918	338	481	358	302	405	526
gene_6159	NC_001148.4	493543	495246	+	1704	407	590	420	140	174	232
gene_6160	NC_001148.4	495506	497719	+	2214	402	506	360	200	264	312
gene_6161	NC_001148.4	498096	499292	+	1197	1274	1848	1418	916	961	1277
gene_6162	NC_001148.4	499665	500402	+	738	7	4	4	21	37	36
gene_6163	NC_001148.4	500675	502183	-	1509	475	547	411	511	664	850
gene_6164	NC_001148.4	503517	504242	+	726	242	252	206	372	477	558
gene_6165	NC_001148.4	504339	506312	-	1974	579	841	628	462	507	645
gene_6166	NC_001148.4	506697	509999	+	3303	600	856	573	482	561	682
gene_6167	NC_001148.4	511101	511664	+	564	3	2	0	4	3	5
gene_6168	NC_001148.4	512313	514178	-	1866	294	396	261	253	334	455
gene_6169	NC_001148.4	514511	517018	-	2508	480	667	426	343	398	476
gene_6170	NC_001148.4	517651	518760	+	1110	78	93	65	128	168	200
gene_6171	NC_001148.4	518734	520233	-	1500	80	85	69	165	214	244
gene_6172	NC_001148.4	521014	524958	+	3945	417	566	408	395	518	641
gene_6173	NC_001148.4	525810	526883	-	1074	258	354	265	269	314	418
gene_6174	NC_001148.4	527547	528692	+	1146	129	155	127	61	101	124
gene_6175	NC_001148.4	528985	529350	-	366	383	429	322	268	301	403
gene_6176	NC_001148.4	529723	533409	+	3687	1159	1771	1388	566	669	811
gene_6177	NC_001148.4	533642	534703	-	1062	211	294	208	168	215	263
gene_6178	NC_001148.4	535018	535587	+	570	643	891	607	434	529	768
gene_6179	NC_001148.4	535820	538936	-	3117	901	1222	907	619	756	1017
gene_6180	NC_001148.4	539385	541970	+	2586	282	376	288	255	341	394
gene_6181	NC_001148.4	542082	543848	-	1767	246	361	236	183	192	252
gene_6182	NC_001148.4	544631	548143	+	3513	376	513	371	545	627	758
gene_6183	NC_001148.4	548486	550306	+	1821	116	129	107	125	160	203
gene_6184	NC_001148.4	550632	551657	-	1026	1122	1310	982	3736	5160	6150
gene_6185	NC_001148.4	552020	553408	+	1389	153	177	138	159	217	275
gene_6186	NC_001148.4	553627	554328	-	702	163	261	166	171	202	256
gene_6187	NC_001148.4	554605	555729	+	1125	207	270	177	169	235	269
gene_6188	NC_001148.4	556377	557837	+	1461	87	71	53	1231	1450	1869
gene_6189	NC_001148.4	558385	559935	+	1551	404	635	409	2092	2352	3074
gene_6190	NC_001148.4;NC_001148.4	560198;560253	560233;560289	-;-	73	16	7	9	0	0	0
gene_6191	NC_001148.4	561504	563768	-	2265	231	325	214	245	284	352
gene_6192	NC_001148.4	564007	565041	-	1035	1049	1338	984	638	790	1032
gene_6193	NC_001148.4	565787	566671	-	885	97	112	65	225	239	306
gene_6194	NC_001148.4	567269	568996	-	1728	123	127	89	1282	1635	2246
gene_6195	NC_001148.4	569336	571378	-	2043	10	12	5	76	107	108
gene_6196	NC_001148.4	572269	572339	+	71	0	1	1	1	7	7
gene_6197	NC_001148.4	573018	575102	+	2085	391	530	369	563	722	1056
gene_6198	NC_001148.4	576552	577358	+	807	181	304	177	199	191	256
gene_6199	NC_001148.4	577585	581196	-	3612	2671	3836	2909	898	1076	1426
gene_6200	NC_001148.4	582062	582134	+	73	1	0	0	0	0	1
gene_6201	NC_001148.4;NC_001148.4	582373;582702	582558;582734	-;-	219	924	1143	649	1201	1376	1819
gene_6202	NC_001148.4	583062	584042	-	981	241	308	224	236	291	373
gene_6203	NC_001148.4	584632	585585	-	954	109	145	107	89	124	157
gene_6204	NC_001148.4	587189	587518	-	330	10	15	17	31	31	49
gene_6205	NC_001148.4	590283	591026	-	744	17	24	14	86	89	137
gene_6206	NC_001148.4	592332	593069	-	738	1358	1766	1284	690	864	1038
gene_6207	NC_001148.4	593486	593917	-	432	128	163	115	72	66	84
gene_6208	NC_001148.4	594476	596296	+	1821	246	338	274	211	244	338
gene_6209	NC_001148.4	596750	599551	+	2802	495	734	546	451	512	655
gene_6210	NC_001148.4	599870	600217	+	348	436	557	359	609	676	891
gene_6211	NC_001148.4	600649	603357	-	2709	358	484	317	247	329	439
gene_6212	NC_001148.4	603911	607312	-	3402	468	656	447	387	443	545
gene_6213	NC_001148.4	608826	610031	-	1206	589	786	529	812	817	1054
gene_6214	NC_001148.4	610481	612724	+	2244	1555	2005	1498	950	1111	1403
gene_6215	NC_001148.4	613377	614558	-	1182	259	400	270	218	274	403
gene_6216	NC_001148.4	615379	619014	+	3636	161	204	145	912	1110	1261
gene_6217	NC_001148.4	620425	621258	-	834	49	62	40	110	97	118
gene_6218	NC_001148.4;NC_001148.4	622540;622595	622575;622631	-;-	73	1	0	0	0	0	1
gene_6219	NC_001148.4;NC_001148.4	623527;623711	623577;624202	+;+	543	1485	2034	1218	835	1085	1331
gene_6220	NC_001148.4	624469	626967	-	2499	696	972	711	445	526	601
gene_6221	NC_001148.4	627880	631245	+	3366	74	97	76	542	569	697
gene_6222	NC_001148.4	631515	633761	+	2247	175	241	216	205	285	299
gene_6223	NC_001148.4	634123	637224	+	3102	280	353	283	267	319	463
gene_6224	NC_001148.4	637379	639019	-	1641	2031	2931	2314	752	876	1066
gene_6225	NC_001148.4	639525	640958	+	1434	709	916	672	310	347	474
gene_6226	NC_001148.4	642208	643320	+	1113	7985	11397	9100	3155	3522	4825
gene_6227	NC_001148.4	643836	645272	+	1437	1548	2220	1672	938	1101	1443
gene_6228	NC_001148.4	645950	646153	+	204	4282	5987	4121	3030	3722	5381
gene_6229	NC_001148.4	646448	647038	-	591	162	205	152	156	193	263
gene_6230	NC_001148.4	647305	648375	+	1071	189	200	169	169	226	292
gene_6231	NC_001148.4	648704	649921	+	1218	1852	2515	1966	807	1008	1416
gene_6232	NC_001148.4	650435	653662	-	3228	191	277	212	150	175	205
gene_6233	NC_001148.4;NC_001148.4	654166;654571	654167;654847	+;+	279	3523	4635	3524	1091	1139	1714
gene_6234	NC_001148.4	655140	656552	-	1413	272	363	264	239	258	361
gene_6235	NC_001148.4	656799	657344	+	546	106	123	99	71	81	101
gene_6236	NC_001148.4	657529	658938	+	1410	270	303	204	161	164	256
gene_6237	NC_001148.4	659182	661053	+	1872	394	502	372	199	226	287
gene_6238	NC_001148.4	661137	664673	-	3537	198	267	253	422	496	569
gene_6239	NC_001148.4	664960	665490	+	531	293	329	275	119	137	199
gene_6240	NC_001148.4	665693	665974	-	282	251	357	239	171	161	245
gene_6241	NC_001148.4	665788	666243	-	456	31	56	32	27	25	29
gene_6242	NC_001148.4	666280	667446	+	1167	139	176	110	70	76	117
gene_6243	NC_001148.4	667676	670873	+	3198	335	479	325	255	267	307
gene_6244	NC_001148.4	671126	672142	+	1017	222	331	206	146	214	243
gene_6245	NC_001148.4	672471	673496	+	1026	346	347	290	203	239	290
gene_6246	NC_001148.4	673751	674674	+	924	348	522	429	294	366	469
gene_6247	NC_001148.4	674861	675631	-	771	292	394	334	104	103	124
gene_6248	NC_001148.4	675977	676882	-	906	39	46	21	79	104	134
gene_6249	NC_001148.4	677165	677641	+	477	582	718	526	196	214	370
gene_6250	NC_001148.4;NC_001148.4	677812;678280	678193;678320	-;-	423	533	736	495	305	315	383
gene_6251	NC_001148.4	678951	679370	+	420	4	2	5	2	5	11
gene_6252	NC_001148.4	679693	680799	+	1107	472	537	460	569	696	916
gene_6253	NC_001148.4	681213	682112	+	900	77	82	70	71	64	75
gene_6254	NC_001148.4	682220	682777	+	558	151	243	128	137	152	177
gene_6255	NC_001148.4	682941	684353	-	1413	106	153	98	76	122	152
gene_6256	NC_001148.4	684556	685437	-	882	908	1570	1063	541	675	958
gene_6257	NC_001148.4	685898	687598	+	1701	214	332	220	129	181	198
gene_6258	NC_001148.4	688172	688807	+	636	102	126	107	45	50	68
gene_6259	NC_001148.4	689565	689646	+	82	0	0	0	0	0	0
gene_6260	NC_001148.4	690107	691789	+	1683	575	842	569	402	483	613
gene_6261	NC_001148.4	691933	692418	-	486	408	598	301	235	238	371
gene_6262	NC_001148.4	692796	694838	-	2043	4463	6528	4989	1907	2028	2756
gene_6263	NC_001148.4	695737	696819	-	1083	540	622	454	575	686	860
gene_6264	NC_001148.4	697147	698265	-	1119	38	16	15	54	58	51
gene_6265	NC_001148.4	698869	700014	+	1146	166	231	154	133	140	180
gene_6266	NC_001148.4	700594	701970	+	1377	9235	13813	10390	5065	5952	8211
gene_6267	NC_001148.4	702114	703970	-	1857	169	191	136	225	311	387
gene_6268	NC_001148.4	704225	704656	-	432	170	216	172	177	163	224
gene_6269	NC_001148.4	704854	706593	+	1740	154	192	150	224	297	355
gene_6270	NC_001148.4	706972	708342	+	1371	199	237	160	187	227	295
gene_6271	NC_001148.4	708497	709828	-	1332	168	188	164	188	184	257
gene_6272	NC_001148.4	710101	711138	+	1038	652	816	655	449	516	698
gene_6273	NC_001148.4	711403	713028	-	1626	1131	1569	1147	668	858	1111
gene_6274	NC_001148.4	713275	715941	+	2667	593	797	570	349	520	587
gene_6275	NC_001148.4	716156	718468	-	2313	426	584	402	357	367	490
gene_6276	NC_001148.4	718700	718806	-	107	18	15	14	1	8	7
gene_6277	NC_001148.4	718887	719050	-	164	33	43	32	35	35	40
gene_6278	NC_001148.4	719148	719242	-	95	32	48	26	29	31	49
gene_6279	NC_001148.4	719558	720424	-	867	78	85	73	149	181	211
gene_6280	NC_001148.4	720637	720960	+	324	96	136	68	72	119	119
gene_6281	NC_001148.4	721037	724717	-	3681	278	385	255	172	219	278
gene_6282	NC_001148.4	724842	725144	-	303	7	18	15	9	6	18
gene_6283	NC_001148.4	725394	728615	+	3222	598	881	676	454	568	752
gene_6284	NC_001148.4;NC_001148.4	728947;729482	729385;729528	-;-	486	148	167	110	331	415	512
gene_6285	NC_001148.4	729791	730213	+	423	541	651	442	362	434	595
gene_6286	NC_001148.4	730492	731019	+	528	171	224	162	134	172	212
gene_6287	NC_001148.4	731224	731748	-	525	5045	7108	4903	1256	1469	2133
gene_6288	NC_001148.4	732349	733212	+	864	1559	2145	1541	1040	1301	1844
gene_6289	NC_001148.4	733623	736433	-	2811	381	548	417	222	291	373
gene_6290	NC_001148.4	736984	739569	-	2586	450	614	458	343	429	467
gene_6291	NC_001148.4	740061	741392	+	1332	111	154	116	113	111	156
gene_6292	NC_001148.4	741438	742064	-	627	118	159	97	128	116	178
gene_6293	NC_001148.4	742454	743743	+	1290	1449	2042	1483	1265	1498	1909
gene_6294	NC_001148.4	744175	744387	+	213	0	0	0	1	0	2
gene_6295	NC_001148.4	744284	744355	+	72	0	0	0	0	0	0
gene_6296	NC_001148.4	744689	745573	+	885	175	199	150	112	146	181
gene_6297	NC_001148.4	745828	746835	-	1008	1123	1507	1173	443	557	710
gene_6298	NC_001148.4	747306	749000	+	1695	216	305	184	341	443	552
gene_6299	NC_001148.4	749256	751919	-	2664	684	926	723	296	400	557
gene_6300	NC_001148.4	752257	752919	+	663	883	985	674	229	204	297
gene_6301	NC_001148.4	753301	754248	+	948	596	884	572	280	297	401
gene_6302	NC_001148.4	754877	758128	+	3252	471	650	486	599	682	746
gene_6303	NC_001148.4	758648	759481	+	834	23	62	34	28	25	29
gene_6304	NC_001148.4	760025	767494	+	7470	514	694	465	347	497	560
gene_6305	NC_001148.4	767752	768987	+	1236	686	1067	756	384	458	600
gene_6306	NC_001148.4;NC_001148.4	769207;769266	769242;769302	-;-	73	10	17	12	1	2	5
gene_6307	NC_001148.4	771653	773128	+	1476	403	570	404	156	162	187
gene_6308	NC_001148.4	773875	775182	-	1308	202	299	207	132	152	214
gene_6309	NC_001148.4	775765	775836	-	72	0	0	0	2	4	6
gene_6310	NC_001148.4	778583	780301	+	1719	97	126	105	110	136	153
gene_6311	NC_001148.4	782045	785671	+	3627	422	543	415	322	463	521
gene_6312	NC_001148.4	786208	787428	+	1221	317	507	509	292	835	1039
gene_6313	NC_001148.4	787961	789325	+	1365	480	611	524	365	420	533
gene_6314	NC_001148.4	790083	791120	+	1038	190	199	139	565	1098	1380
gene_6315	NC_001148.4	791218	792204	-	987	315	392	312	291	384	427
gene_6316	NC_001148.4	792687	793736	+	1050	508	711	525	406	415	569
gene_6317	NC_001148.4	793911	794498	-	588	194	243	208	146	126	197
gene_6318	NC_001148.4;NC_001148.4	794965;795395	795029;795767	+;+	438	9309	12857	8314	2529	2761	4053
gene_6319	NC_001148.4	795978	797210	-	1233	622	884	661	598	679	891
gene_6320	NC_001148.4	797557	797709	+	153	528	693	414	228	239	309
gene_6321	NC_001148.4	798051	798857	+	807	151	152	126	190	227	280
gene_6322	NC_001148.4	799234	802017	+	2784	346	436	326	347	398	499
gene_6323	NC_001148.4	802359	804080	+	1722	801	1125	825	271	304	394
gene_6324	NC_001148.4	805001	810269	-	5269	118	127	84	78	53	45
gene_6325	NC_001148.4	808947	810269	-	1323	0	0	0	0	0	0
gene_6326	NC_001148.4	810676	810749	+	74	5	4	3	61	75	78
gene_6327	NC_001148.4	810984	812453	-	1470	305	378	282	819	954	1148
gene_6328	NC_001148.4	813156	814058	-	903	357	523	368	189	181	247
gene_6329	NC_001148.4	814391	815536	+	1146	245	301	222	252	309	387
gene_6330	NC_001148.4	815734	817923	-	2190	284	365	228	195	250	322
gene_6331	NC_001148.4	818323	819075	+	753	599	903	597	285	382	522
gene_6332	NC_001148.4	819529	819602	+	74	0	0	0	0	0	1
gene_6333	NC_001148.4	819765	821423	-	1659	382	537	380	229	237	269
gene_6334	NC_001148.4	821732	821903	+	172	8	8	6	13	7	4
gene_6335	NC_001148.4	822620	824338	+	1719	4335	5626	4408	2041	2396	2899
gene_6336	NC_001148.4	824690	824926	-	237	53	26	32	56	56	71
gene_6337	NC_001148.4	825645	826559	-	915	277	402	273	152	157	209
gene_6338	NC_001148.4	826833	828140	-	1308	855	1156	797	919	1243	1622
gene_6339	NC_001148.4	829918	830439	+	522	3133	4181	2831	6221	9986	10863
gene_6340	NC_001148.4	831055	831675	-	621	65	83	58	731	914	1270
gene_6341	NC_001148.4	832061	833458	-	1398	124	179	110	97	108	166
gene_6342	NC_001148.4;NC_001148.4	833689;833828	833693;834245	+;+	423	29	48	29	54	38	58
gene_6343	NC_001148.4	834565	835212	+	648	206	229	156	347	365	485
gene_6344	NC_001148.4	835563	837413	-	1851	221	275	175	450	548	653
gene_6345	NC_001148.4	837909	839777	-	1869	461	695	463	423	467	562
gene_6346	NC_001148.4	841266	842669	+	1404	53	71	43	41	33	41
gene_6347	NC_001148.4	843262	844020	+	759	230	325	234	220	359	362
gene_6348	NC_001148.4	844709	849980	+	5272	102	195	122	56	75	67
gene_6349	NC_001148.4	844709	846031	+	1323	0	0	0	0	0	0
gene_6350	NC_001148.4	850989	856257	-	5269	296	397	238	183	130	160
gene_6351	NC_001148.4	854935	856257	-	1323	0	0	0	0	0	0
gene_6352	NC_001148.4	856902	856974	+	73	0	0	0	1	0	0
gene_6353	NC_001148.4	857583	859745	+	2163	1582	2004	1292	967	1094	1369
gene_6354	NC_001148.4	860314	860415	-	102	0	0	0	1	4	4
gene_6355	NC_001148.4	860379	860449	+	71	0	0	0	0	0	0
gene_6356	NC_001148.4	861306	864014	+	2709	99	63	53	1187	1400	1701
gene_6357	NC_001148.4	864449	866422	-	1974	362	474	390	296	339	454
gene_6358	NC_001148.4	866715	868304	-	1590	156	211	155	114	150	180
gene_6359	NC_001148.4	868645	869955	-	1311	2990	4321	3209	1516	1773	2487
gene_6360	NC_001148.4	870703	874926	+	4224	378	558	405	378	534	594
gene_6361	NC_001148.4	875368	875997	+	630	1804	2194	1525	1650	2097	2599
gene_6362	NC_001148.4	876282	876629	-	348	257	328	208	140	218	245
gene_6363	NC_001148.4	876847	877632	-	786	1146	1465	1133	371	469	595
gene_6364	NC_001148.4	878076	878549	+	474	118	162	109	92	127	144
gene_6365	NC_001148.4	878690	880168	+	1479	707	949	720	424	513	668
